2025-02-25 11:22:54 | INFO     | DF | Running on torch 2.6.0+cu124
2025-02-25 11:40:50 | INFO     | DF | Initializing model `deepfilternet2`
2025-02-25 11:40:52 | INFO     | DF | Found checkpoint ./DeepFilterNet2/checkpoints/model_96.ckpt.best with epoch 96
2025-02-25 11:40:52 | INFO     | DF | Running on device cuda:0
2025-02-25 11:40:52 | INFO     | DF | Model loaded
2025-02-25 11:44:45 | INFO     | DF | Running on torch 2.6.0+cu124
2025-02-25 11:44:45 | INFO     | DF | Running on host CCR-e-josheen
2025-02-25 11:44:45 | INFO     | DF | Loading model settings of DeepFilterNet2
2025-02-25 11:44:45 | INFO     | DF | Initializing model `deepfilternet2`
2025-02-25 11:44:46 | INFO     | DF | Found checkpoint ./DeepFilterNet2/checkpoints/model_96.ckpt.best with epoch 96
2025-02-25 11:44:46 | INFO     | DF | Running on device cuda:0
2025-02-25 11:44:46 | INFO     | DF | Model loaded
2025-02-25 23:17:45 | INFO     | DF | Running on torch 2.6.0+cu124
2025-02-25 23:17:45 | INFO     | DF | Running on host CCR-e-josheen
2025-02-25 23:17:45 | INFO     | DF | Loading model settings of DeepFilterNet2
2025-02-25 23:17:45 | INFO     | DF | Initializing model `deepfilternet2`
2025-02-25 23:17:47 | INFO     | DF | Found checkpoint ./DeepFilterNet2/checkpoints/model_96.ckpt.best with epoch 96
2025-02-25 23:17:47 | INFO     | DF | Running on device cuda:0
2025-02-25 23:17:47 | INFO     | DF | Model loaded
2025-02-25 23:22:18 | INFO     | DF | Running on torch 2.6.0+cu124
2025-02-25 23:22:18 | INFO     | DF | Running on host CCR-e-josheen
2025-02-25 23:22:18 | INFO     | DF | Loading model settings of DeepFilterNet2
2025-02-25 23:22:18 | INFO     | DF | Initializing model `deepfilternet2`
2025-02-25 23:22:19 | INFO     | DF | Found checkpoint ./DeepFilterNet2/checkpoints/model_96.ckpt.best with epoch 96
2025-02-25 23:22:19 | INFO     | DF | Running on device cuda:0
2025-02-25 23:22:19 | INFO     | DF | Model loaded
2025-02-25 23:22:33 | INFO     | DF | Running on torch 2.6.0+cu124
2025-02-25 23:22:33 | INFO     | DF | Running on host CCR-e-josheen
2025-02-25 23:22:33 | INFO     | DF | Loading model settings of DeepFilterNet2
2025-02-25 23:22:33 | INFO     | DF | Initializing model `deepfilternet2`
2025-02-25 23:22:33 | INFO     | DF | Found checkpoint ./DeepFilterNet2/checkpoints/model_96.ckpt.best with epoch 96
2025-02-25 23:22:33 | INFO     | DF | Running on device cuda:0
2025-02-25 23:22:33 | INFO     | DF | Model loaded
2025-02-26 10:07:15 | INFO     | DF | Running on torch 2.6.0+cu124
2025-02-26 10:07:15 | INFO     | DF | Running on host CCR-e-josheen
2025-02-26 10:07:15 | INFO     | DF | Loading model settings of DeepFilterNet2
2025-02-26 10:07:16 | INFO     | DF | Initializing model `deepfilternet2`
2025-02-26 10:07:17 | INFO     | DF | Found checkpoint ./DeepFilterNet2/checkpoints/model_96.ckpt.best with epoch 96
2025-02-26 10:07:17 | INFO     | DF | Running on device cuda:0
2025-02-26 10:07:17 | INFO     | DF | Model loaded
2025-02-26 10:08:09 | INFO     | DF | Running on torch 2.6.0+cu124
2025-02-26 10:08:09 | INFO     | DF | Running on host CCR-e-josheen
2025-02-26 10:08:09 | INFO     | DF | Loading model settings of DeepFilterNet2
2025-02-26 10:08:09 | INFO     | DF | Initializing model `deepfilternet2`
2025-02-26 10:08:10 | INFO     | DF | Found checkpoint ./DeepFilterNet2/checkpoints/model_96.ckpt.best with epoch 96
2025-02-26 10:08:10 | INFO     | DF | Running on device cuda:0
2025-02-26 10:08:10 | INFO     | DF | Model loaded
2025-02-26 10:19:55 | INFO     | DF | Running on torch 2.6.0+cu124
2025-02-26 10:19:55 | INFO     | DF | Running on host CCR-e-josheen
2025-02-26 10:19:55 | INFO     | DF | Loading model settings of DeepFilterNet2
2025-02-26 10:19:55 | INFO     | DF | Initializing model `deepfilternet2`
2025-02-26 10:19:56 | INFO     | DF | Found checkpoint ./DeepFilterNet2/checkpoints/model_96.ckpt.best with epoch 96
2025-02-26 10:19:56 | INFO     | DF | Running on device cuda:0
2025-02-26 10:19:56 | INFO     | DF | Model loaded
2025-02-26 16:25:26 | INFO     | DF | Running on torch 2.6.0+cu124
2025-02-26 16:25:26 | INFO     | DF | Running on host CCR-e-josheen
2025-02-26 16:25:27 | INFO     | DF | Loading model settings of DeepFilterNet2
2025-02-26 16:25:27 | INFO     | DF | Initializing model `deepfilternet2`
2025-02-26 16:25:28 | INFO     | DF | Found checkpoint ./DeepFilterNet2/checkpoints/model_96.ckpt.best with epoch 96
2025-02-26 16:25:28 | INFO     | DF | Running on device cuda:0
2025-02-26 16:25:28 | INFO     | DF | Model loaded
2025-02-26 16:26:16 | INFO     | DF | Running on torch 2.6.0+cu124
2025-02-26 16:26:16 | INFO     | DF | Running on host CCR-e-josheen
2025-02-26 16:26:16 | INFO     | DF | Loading model settings of DeepFilterNet2
2025-02-26 16:26:16 | INFO     | DF | Initializing model `deepfilternet2`
2025-02-26 16:26:17 | INFO     | DF | Found checkpoint ./DeepFilterNet2/checkpoints/model_96.ckpt.best with epoch 96
2025-02-26 16:26:17 | INFO     | DF | Running on device cuda:0
2025-02-26 16:26:17 | INFO     | DF | Model loaded
2025-02-26 16:46:27 | INFO     | DF | Running on torch 2.6.0+cu124
2025-02-26 16:46:27 | INFO     | DF | Running on host CCR-e-josheen
2025-02-26 16:46:27 | INFO     | DF | Loading model settings of DeepFilterNet2
2025-02-26 16:46:27 | INFO     | DF | Initializing model `deepfilternet2`
2025-02-26 16:46:28 | INFO     | DF | Found checkpoint ./DeepFilterNet2/checkpoints/model_96.ckpt.best with epoch 96
2025-02-26 16:46:28 | INFO     | DF | Running on device cuda:0
2025-02-26 16:46:28 | INFO     | DF | Model loaded
2025-02-26 16:56:10 | INFO     | DF | Running on torch 2.6.0+cu124
2025-02-26 16:56:10 | INFO     | DF | Running on host CCR-e-josheen
2025-02-26 16:56:10 | INFO     | DF | Loading model settings of DeepFilterNet2
2025-02-26 16:56:10 | INFO     | DF | Initializing model `deepfilternet2`
2025-02-26 16:56:11 | INFO     | DF | Found checkpoint ./DeepFilterNet2/checkpoints/model_96.ckpt.best with epoch 96
2025-02-26 16:56:11 | INFO     | DF | Running on device cuda:0
2025-02-26 16:56:11 | INFO     | DF | Model loaded
2025-02-26 20:59:42 | INFO     | DF | Running on torch 2.6.0+cu124
2025-02-26 20:59:42 | INFO     | DF | Running on host CCR-e-josheen
2025-02-26 20:59:42 | INFO     | DF | Loading model settings of DeepFilterNet2
2025-02-26 20:59:42 | INFO     | DF | Initializing model `deepfilternet2`
2025-02-26 20:59:43 | INFO     | DF | Found checkpoint ./DeepFilterNet2/checkpoints/model_96.ckpt.best with epoch 96
2025-02-26 20:59:43 | INFO     | DF | Running on device cuda:0
2025-02-26 20:59:43 | INFO     | DF | Model loaded
2025-02-26 21:16:55 | INFO     | DF | Running on torch 2.6.0+cu124
2025-02-26 21:16:55 | INFO     | DF | Running on host CCR-e-josheen
2025-02-26 21:16:55 | INFO     | DF | Loading model settings of DeepFilterNet2
2025-02-26 21:16:55 | INFO     | DF | Initializing model `deepfilternet2`
2025-02-26 21:16:57 | INFO     | DF | Found checkpoint ./DeepFilterNet2/checkpoints/model_96.ckpt.best with epoch 96
2025-02-26 21:16:57 | INFO     | DF | Running on device cuda:0
2025-02-26 21:16:57 | INFO     | DF | Model loaded
2025-02-26 21:30:54 | INFO     | DF | Running on torch 2.6.0+cu124
2025-02-26 21:30:54 | INFO     | DF | Running on host CCR-e-josheen
2025-02-26 21:30:54 | INFO     | DF | Loading model settings of DeepFilterNet2
2025-02-26 21:30:54 | INFO     | DF | Initializing model `deepfilternet2`
2025-02-26 21:30:55 | INFO     | DF | Found checkpoint ./DeepFilterNet2/checkpoints/model_96.ckpt.best with epoch 96
2025-02-26 21:30:55 | INFO     | DF | Running on device cuda:0
2025-02-26 21:30:55 | INFO     | DF | Model loaded
